-0.032447219,0.094589524,1.90125,0.219803359,0.094589524,-0.320771064
-0.037047111,0.092884399,1.9503125,0.211164436,0.092884399,-0.31478773
-0.041614684,0.090929743,2,0.202658365,0.090929743,-0.307943081
-0.046134997,0.088721824,2.0503125,0.194310626,0.088721824,-0.30022944
-0.050592472,0.086257763,2.10125,0.18614694,0.086257763,-0.291642607
-0.054970928,0.083535604,2.1528125,0.17819321,0.083535604,-0.28218198
-0.059253623,0.08055438,2.205,0.170475461,0.08055438,-0.271850651
-0.063423309,0.07731419,2.2578125,0.16301978,0.07731419,-0.260655482
-0.067462287,0.073816258,2.31125,0.155852268,0.073816258,-0.248607157
-0.07135247,0.070063007,2.3653125,0.148998994,0.070063007,-0.235720213
-0.07507546,0.06605812,2.42,0.142485944,0.06605812,-0.222013062
-0.078612621,0.0618066,2.4753125,0.136338981,0.0618066,-0.207507988
-0.081945167,0.057314828,2.53125,0.130583804,0.057314828,-0.192231147
-0.08505426,0.052590616,2.5878125,0.125245902,0.052590616,-0.176212557
-0.087921103,0.047643253,2.645,0.120350512,0.047643253,-0.15948609
-0.090527057,0.042483549,2.7028125,0.115922574,0.042483549,-0.142089461
-0.092853748,0.037123866,2.76125,0.11198668,0.037123866,-0.124064236
-0.094883195,0.031578147,2.8203125,0.108567021,0.031578147,-0.105455841
-0.096597931,0.025861935,2.88,0.10568733,0.025861935,-0.086313582
-0.097981145,0.01999238,2.9403125,0.103370813,0.01999238,-0.066690692
-0.099016812,0.013988241,3.00125,0.101640081,0.013988241,-0.046644381
-0.099689845,0.007869869,3.0628125,0.100517069,0.007869869,-0.026235906
-0.099986235,0.001659189,3.125,0.100022943,0.001659189,-0.005530659
-0.099893205,-0.004620339,3.1878125,0.100178008,-0.004620339,0.01540174
-0.099399366,-0.010943771,3.25125,0.101001592,-0.010943771,0.036487333
-0.098494862,-0.017284739,3.3153125,0.102511927,-0.017284739,0.057647722
-0.097171532,-0.023615532,3.38,0.104726005,-0.023615532,0.078799965
-0.095423059,-0.029907186,3.4453125,0.10765943,-0.029907186,0.099856486
-0.09324512,-0.036129595,3.51125,0.111326241,-0.036129595,0.120725017
-0.090635531,-0.042251633,3.5778125,0.115738711,-0.042251633,0.14130858
-0.08759439,-0.048241298,3.645,0.120907126,-0.048241298,0.161505522
-0.084124208,-0.054065864,3.7128125,0.126839526,-0.054065864,0.181209635
-0.080230034,-0.059692057,3.78125,0.133541417,-0.059692057,0.200310371
-0.07591957,-0.065086242,3.8503125,0.141015432,-0.065086242,0.218693181
-0.071203272,-0.070214629,3.92,0.149260956,-0.070214629,0.236240008
-0.066094436,-0.075043491,3.9903125,0.158273698,-0.075043491,0.25282994
-0.060609274,-0.079539399,4.06125,0.168045208,-0.079539399,0.268340068
-0.054766963,-0.083669467,4.1328125,0.178562348,-0.083669467,0.282646549
-0.048589683,-0.087401617,4.205,0.189806708,-0.087401617,0.295625887
-0.042102629,-0.090704844,4.2778125,0.201753986,-0.090704844,0.307156433
-0.035333997,-0.093549498,4.35125,0.214373329,-0.093549498,0.317120091
-0.028314956,-0.095907577,4.4253125,0.227626678,-0.095907577,0.325404193
-0.02107958,-0.097753012,4.5,0.24146811,-0.097753012,0.331903496
-0.013664761,-0.099061972,4.5753125,0.255843238,-0.099061972,0.336522248
-0.00611009,-0.099813159,4.65125,0.270688684,-0.099813159,0.339176225
0.001542291,-0.099988106,4.7278125,0.28593167,-0.099988106,0.339794668
0.009247869,-0.099571466,4.805,0.301489771,-0.099571466,0.338322024
0.016959975,-0.098551303,4.8828125,0.317270866,-0.098551303,0.334719402
0.024630023,-0.096919358,4.96125,0.333173305,-0.096919358,0.328965681
0.032207789,-0.094671317,5.0403125,0.349086337,-0.094671317,0.321058219
0.039641721,-0.091807047,5.12,0.364890797,-0.091807047,0.311013142
0.046879273,-0.08833082,5.2003125,0.380460057,-0.08833082,0.298865219
0.053867279,-0.084251506,5.28125,0.395661228,-0.084251506,0.284667369
0.060552351,-0.079582742,5.3628125,0.410356604,-0.079582742,0.26848985
0.066881302,-0.074343065,5.445,0.4244053,-0.074343065,0.25041922
0.072801601,-0.068556013,5.5278125,0.437665065,-0.068556013,0.230557151
0.07826184,-0.062250176,5.61125,0.449994232,-0.062250176,0.209019182
0.083212229,-0.055459219,5.6953125,0.461253755,-0.055459219,0.185933499
0.087605099,-0.048221847,5.78,0.471309312,-0.048221847,0.161439812
0.091395426,-0.040581722,5.8653125,0.480033425,-0.040581722,0.135688372
0.094541345,-0.03258733,5.95125,0.487307575,-0.03258733,0.108839181
0.097004683,-0.024291798,6.0378125,0.49302428,-0.024291798,0.081061402
0.098751477,-0.015752643,6.125,0.497089101,-0.015752643,0.052532968
0.099752486,-0.007031474,6.2128125,0.49942256,-0.007031474,0.023440392
0.099983684,0.001806371,6.30125,0.49996193,0.001806371,-0.006021273
0.099426737,0.010692241,6.3903125,0.498662873,0.010692241,-0.035648352
0.098069443,0.019554652,6.48,0.495500904,0.019554652,-0.065228416
0.095906141,0.02831982,6.5703125,0.490472614,0.02831982,-0.094540164
0.092938074,0.036912252,6.66125,0.483596653,0.036912252,-0.12335342
0.089173707,0.045255387,6.7528125,0.474914392,0.045255387,-0.151429341
0.084628978,0.053272283,6.845,0.464490236,0.053272283,-0.178520968
0.079327497,0.060886355,6.9378125,0.452411531,0.060886355,-0.204374235
0.073300668,0.068022144,7.03125,0.438788018,0.068022144,-0.228729599
0.066587732,0.074606126,7.1253125,0.423750628,0.074606126,-0.25132452
0.059235735,0.080567535,7.22,0.407450487,0.080567535,-0.271896191
0.051299404,0.085839217,7.3153125,0.390055986,0.085839217,-0.290186281
0.042840932,0.090358478,7.41125,0.371750642,0.090358478,-0.305945524
0.033929669,0.094067941,7.5078125,0.352729874,0.094067941,-0.318939589
0.024641712,0.096916387,7.605,0.333197521,0.096916387,-0.328955407
0.015059404,0.098859569,7.7028125,0.31336214,0.098859569,-0.335807736
0.00527072,0.099861001,7.80125,0.293433258,0.099861001,-0.339345516
-0.004631429,0.099892692,7.9003125,0.27361777,0.099892692,-0.339457543
-0.014550003,0.098935825,8,0.254116699,0.098935825,-0.336076972
-0.024384723,0.096981366,8.1003125,0.23512246,0.096981366,-0.329184284
-0.034033051,0.094030588,8.20125,0.216816766,0.094030588,-0.318808468
-0.043391249,0.090095502,8.3028125,0.19936921,0.090095502,-0.305026382
-0.052355514,0.085199179,8.405,0.182936499,0.085199179,-0.28796047
-0.060823165,0.079375957,8.5078125,0.167662255,0.079375957,-0.267775142
-0.068693889,0.072671519,8.61125,0.15367725,0.072671519,-0.244672297
-0.07587102,0.06514283,8.7153125,0.141099917,0.06514283,-0.21888644
-0.082262836,0.056857943,8.82,0.13003701,0.056857943,-0.190679862
-0.087783871,0.047895637,8.9253125,0.120584392,0.047895637,-0.160338175
-0.092356202,0.038344909,9.03125,0.112827042,0.038344909,-0.12816693
-0.09591072,0.028304308,9.1378125,0.106840408,0.028304308,-0.094488214
-0.098388342,0.017881112,9.245,0.102689979,0.017881112,-0.059639048
-0.09974116,0.007190336,9.3528125,0.100431508,0.007190336,-0.023970081
-0.099933497,-0.003646395,9.46125,0.100110846,-0.003646395,0.012154951
-0.098942853,-0.014502134,9.5703125,0.101763572,-0.014502134,0.048359293
-0.096760726,-0.025246026,9.68,0.105414406,-0.025246026,0.08425306
-0.093393282,-0.035744857,9.7903125,0.111076374,-0.035744857,0.119433243
-0.088861854,-0.045864702,9.90125,0.118749693,-0.045864702,0.153484206
-0.083203258,-0.055472677,10.0128125,0.128420319,-0.055472677,0.185979102
-0.076469913,-0.06443875,10.125,0.140058072,-0.06443875,0.21648263
-0.068729738,-0.072637615,10.2378125,0.153614304,-0.072637615,0.244555582
-0.060065834,-0.079950582,10.35125,0.169019035,-0.079950582,0.269761538
-0.05057592,-0.08626747,10.4653125,0.186177604,-0.08626747,0.291675933
-0.04037154,-0.091488462,10.58,0.204966928,-0.091488462,0.309897425
-0.029577029,-0.095525909,10.6953125,0.225231612,-0.095525909,0.32406118
-0.018328231,-0.098306032,10.81125,0.24678028,-0.098306032,0.333853226
-0.006770994,-0.099770505,10.9278125,0.269382649,-0.099770505,0.339024646
0.004940559,-0.09987788,11.045,0.292767913,-0.09987788,0.339404139
0.016645973,-0.098604825,11.1628125,0.316625009,-0.098604825,0.334907455
0.028180584,-0.095947145,11.28125,0.340605196,-0.095947145,0.325542549
0.039377814,-0.091920551,11.4003125,0.364327161,-0.091920551,0.311409874
0.050071598,-0.086561164,11.52,0.387384564,-0.086561164,0.292697982
0.060098922,-0.079925713,11.6403125,0.409355689,-0.079925713,0.269675293
0.069302429,-0.072091424,11.76125,0.429814641,-0.072091424,0.242679353
0.077533048,-0.063155573,11.8828125,0.448343469,-0.063155573,0.212105101
0.084652626,-0.053234696,12.005,0.464544556,-0.053234696,0.178393511
0.090536488,-0.042463447,12.1278125,0.478052733,-0.042463447,0.142021681
